product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info
385368403,https://www.dresslily.com/skulls-print-pouch-pocket-hoodie-product7709383.html,Skulls Print Pouch Pocket Hoodie,0,0,22.99,0,"Occasion:Daily,Daily Use,Going Out,Home,Night Out,Office;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skulls;Season:Fall;Weight:0.4900kg;Package Contents:1 x Hoodie;"
283440503,https://www.dresslily.com/halloween-candle-skull-pattern-pockets-product3252983.html,Halloween Candle Skull Pattern Pockets Hoodie,0,0,22.99,2,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Skulls;Season:Fall;Weight:0.3800kg;Package Contents:1 x Hoodie;"
467926803,https://www.dresslily.com/marvel-spider-man-spider-girl-product8332758.html,Marvel Spider-Man Spider-Girl Heroes Print Hoodie,0,0,36.99,0,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Character,Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5950kg;Package Contents:1 x Hoodie;"
471686203,https://www.dresslily.com/halloween-graffiti-pumpkin-print-leisure-product8352066.html,Halloween Graffiti Pumpkin Print Leisure Pullover Hoodie,42,24.99,43.18,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Letter,Pumpkin;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie;"
398069004,https://www.dresslily.com/cartoon-pig-pattern-kangaroo-pocket-product7784213.html,Cartoon Pig Pattern Kangaroo Pocket Hoodie,67,12.99,39.95,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Cute;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Cartoon;Season:Fall,Spring;Weight:0.5700kg;Package Contents:1 x Hoodie;"
398080005,https://www.dresslily.com/skull-pattern-kangaroo-pocket-hoodie-product7784203.html,Skull Pattern Kangaroo Pocket Hoodie,69,12.99,41.56,1,"Clothes Type:Hoodie;Occasion:Daily,Festival;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5900kg;Package Contents:1 x Hoodie;"
353727601,https://www.dresslily.com/raglan-sleeve-drawstring-color-block-product7282505.html,Raglan Sleeve Drawstring Color Block Hoodie,15,26.99,31.73,0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane,Rayon;Thickness:Regular;Patterns:Color Block;Season:Fall;Weight:0.3700kg;Package Contents:1 x Hoodie;"
470896306,https://www.dresslily.com/seamless-tribal-pattern-front-pocket-product8340399.html,Seamless Tribal Pattern Front Pocket Drawstring Hoodie,40,25.49,42.64,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Tribal Print;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie;"
286513812,https://www.dresslily.com/3d-christmas-elements-blazer-print-product5475390.html,3D Christmas Elements Blazer Print Hoodie,47,22.99,43.19,1,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Trendy;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Christmas Stocking;Season:Fall;Weight:0.5950kg;Package Contents:1 x Hoodie;"
283536711,https://www.dresslily.com/drawstring-raglan-sleeve-zip-pockets-product3252977.html,Drawstring Raglan Sleeve Zip Pockets Hoodie,69,15.99,50.80,8,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Others;Season:Fall;Weight:0.5400kg;Package Contents:1 x Hoodie;"
283924305,https://www.dresslily.com/halloween-pumpkin-cat-star-print-product3378996.html,Halloween Pumpkin Cat Star Print Drawstring Hoodie,62,16.99,44.69,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal,Pumpkin,Stars;Season:Fall;Weight:0.4760kg;Package Contents:1 x Hoodie;"
365493149,https://www.dresslily.com/eagle-head-hooded-pullover-hoodie-product6778140.html,Animal Pattern Printing Hooded Pullover Hoodie,0,0,26.99,0,Product weight:0.4000 kg;Package weight:0.5000 kg;Package size:27.00 x 19.00 x 7.00 cm / 10.63 x 7.48 x 2.76 inches;Package Contents:1 x Hoodie;
471686404,https://www.dresslily.com/halloween-graffiti-pumpkin-print-drawstring-product8349179.html,Halloween Graffiti Pumpkin Print Drawstring Pullover Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Pumpkin,Skull;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie;"
458652604,https://www.dresslily.com/christmas-santa-claus-pattern-long-product8207938.html,Christmas Santa Claus Pattern Hoodie,53,16.99,35.86,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.3750kg;Package Contents:1 x Hoodie;"
327208904,https://www.dresslily.com/tiger-embroidery-raglan-sleeve-hoodie-product6023419.html,Tiger Embroidery Raglan Sleeve Hoodie,0,0,22.99,0,"Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.4180kg;Package Contents:1 x Hoodie;"
468966205,https://www.dresslily.com/marvel-spider-man-letter-print-product8332741.html,Marvel Spider-Man Letter Print Hoodie,0,0,36.99,0,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.6940kg;Package Contents:1 x Hoodie;"
385700001,https://www.dresslily.com/snowflake-print-pocket-long-sleeve-product7705419.html,Snowflake Print Pocket Long Sleeve Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily,Daily Use,Festival,Going Out,Home,Night Out,Office;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall;Weight:0.4400kg;Package Contents:1 x Hoodie;"
295719610,https://www.dresslily.com/contrast-color-zipper-placket-sweatshirt-product3803714.html,Contrast Color Zipper Placket Sweatshirt,0,0,22.99,0,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.2930kg;Package Contents:1 x Sweatshirt;"
471685506,https://www.dresslily.com/halloween-owl-pumpkin-print-pullover-product8349170.html,Halloween Owl Pumpkin Print Pullover Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Cartoon,Ghost,Pumpkin;Season:Fall,Spring;Weight:0.5100kg;Package Contents:1 x Hoodie;"
468967805,https://www.dresslily.com/marvel-spider-man-pattern-pouch-product8332746.html,Marvel Spider-Man Pattern Pouch Pocket Hoodie,0,0,29.99,0,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Graphic,Letter;Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5380kg;Package Contents:1 x Hoodie;"
